Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        4     0.00     0.00  std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()>::~pair()
  0.00      0.00     0.00        4     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&)
  0.00      0.00     0.00        4     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, bool, true>(std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >&&, bool&&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_get_node()
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >* std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_create_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()>&&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*)
  0.00      0.00     0.00        4     0.00     0.00  void std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_construct_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()> >(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()>&&)
  0.00      0.00     0.00        4     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_emplace_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()>&&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_begin()
  0.00      0.00     0.00        4     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&)
  0.00      0.00     0.00        4     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*& std::forward<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&>::type&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&)
  0.00      0.00     0.00        4     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::type&)
  0.00      0.00     0.00        4     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      0.00     0.00        4     0.00     0.00  std::pair<std::__strip_reference_wrapper<std::decay<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type>::__type, std::__strip_reference_wrapper<std::decay<rp::Base* (*)()>::type>::__type> std::make_pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, rp::Base* (*)()>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, rp::Base* (*&&)())
  0.00      0.00     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<PngChunk*>::~new_allocator()
  0.00      0.00     0.00        3     0.00     0.00  std::allocator<PngChunk*>::~allocator()
  0.00      0.00     0.00        3     0.00     0.00  void std::_Destroy_aux<true>::__destroy<rp::GameObject**>(rp::GameObject**, rp::GameObject**)
  0.00      0.00     0.00        3     0.00     0.00  std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        3     0.00     0.00  std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_deallocate(rp::GameObject**, unsigned long)
  0.00      0.00     0.00        3     0.00     0.00  std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::~_Vector_base()
  0.00      0.00     0.00        3     0.00     0.00  std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::~vector()
  0.00      0.00     0.00        3     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_S_right(std::_Rb_tree_node_base*)
  0.00      0.00     0.00        3     0.00     0.00  rp::Base* const& std::forward<rp::Base* const&>(std::remove_reference<rp::Base* const&>::type&)
  0.00      0.00     0.00        3     0.00     0.00  void std::_Destroy<rp::GameObject**>(rp::GameObject**, rp::GameObject**)
  0.00      0.00     0.00        3     0.00     0.00  void std::_Destroy<rp::GameObject**, rp::GameObject*>(rp::GameObject**, rp::GameObject**, std::allocator<rp::GameObject*>&)
  0.00      0.00     0.00        2     0.00     0.00  rp::EngineLogger::EngineLogger()
  0.00      0.00     0.00        2     0.00     0.00  rp::EngineLogger::~EngineLogger()
  0.00      0.00     0.00        2     0.00     0.00  rp::TextureModulator::TextureModulator()
  0.00      0.00     0.00        2     0.00     0.00  rp::Scene::Scene()
  0.00      0.00     0.00        2     0.00     0.00  rp::Scene::~Scene()
  0.00      0.00     0.00        2     0.00     0.00  rp::Scene::~Scene()
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<PngChunk*>::new_allocator()
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<PngChunk*>::new_allocator(__gnu_cxx::new_allocator<PngChunk*> const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<rp::GameObject*>::new_allocator(__gnu_cxx::new_allocator<rp::GameObject*> const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<rp::GameObject*>::new_allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::get_allocator() const
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<PngChunk*>::allocator(std::allocator<PngChunk*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<PngChunk*>::allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<rp::GameObject*>::allocator()
  0.00      0.00     0.00        2     0.00     0.00  std::allocator<rp::GameObject*>::allocator(std::allocator<rp::GameObject*> const&)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy_aux<true>::__destroy<PngChunk**>(PngChunk**, PngChunk**)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_M_deallocate(PngChunk**, unsigned long)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_base()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::~_Vector_base()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl_data&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_base()
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_Vector_impl::_Vector_impl(std::allocator<rp::Base*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_Vector_base(std::allocator<rp::Base*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<PngChunk*, std::allocator<PngChunk*> >::vector()
  0.00      0.00     0.00        2     0.00     0.00  std::vector<PngChunk*, std::allocator<PngChunk*> >::~vector()
  0.00      0.00     0.00        2     0.00     0.00  std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::vector()
  0.00      0.00     0.00        2     0.00     0.00  std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_move_assign(std::vector<rp::Base*, std::allocator<rp::Base*> >&&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<rp::Base*, std::allocator<rp::Base*> >::vector(std::allocator<rp::Base*> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<rp::Base*, std::allocator<rp::Base*> >::operator=(std::vector<rp::Base*, std::allocator<rp::Base*> >&&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::begin()
  0.00      0.00     0.00        2     0.00     0.00  void std::__alloc_on_move<std::allocator<rp::Base*> >(std::allocator<rp::Base*>&, std::allocator<rp::Base*>&)
  0.00      0.00     0.00        2     0.00     0.00  std::remove_reference<std::allocator<rp::Base*>&>::type&& std::move<std::allocator<rp::Base*>&>(std::allocator<rp::Base*>&)
  0.00      0.00     0.00        2     0.00     0.00  std::remove_reference<std::vector<rp::Base*, std::allocator<rp::Base*> >&>::type&& std::move<std::vector<rp::Base*, std::allocator<rp::Base*> >&>(std::vector<rp::Base*, std::allocator<rp::Base*> >&)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy<PngChunk**>(PngChunk**, PngChunk**)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Destroy<PngChunk**, PngChunk*>(PngChunk**, PngChunk**, std::allocator<PngChunk*>&)
  0.00      0.00     0.00        2     0.00     0.00  std::operator==(std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > const&, std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > const&)
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN2rp11BaseFactory3mapB5cxx11E
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN2rp15RosenoernEngine10mainRenderE
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN2rp4RPIO11ReadFileRawENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN2rp5SceneC2Ev
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8PngChunkC2EjPhS0_S0_
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  rp::GameObject::SetSprite(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.00     0.00        1     0.00     0.00  rp::GameObject::GameObject<int, (void*)0>(int, int, int, int)
  0.00      0.00     0.00        1     0.00     0.00  rp::EngineLogger::operator=(rp::EngineLogger const&)
  0.00      0.00     0.00        1     0.00     0.00  rp::InputHandler::InputHandler()
  0.00      0.00     0.00        1     0.00     0.00  rp::CharacterSprite::CharacterSprite(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.00     0.00        1     0.00     0.00  rp::DerivedRegister<rp::Background>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00        1     0.00     0.00  rp::DerivedRegister<rp::Button>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00        1     0.00     0.00  rp::DerivedRegister<rp::UIBase>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00        1     0.00     0.00  rp::DerivedRegister<rp::UIText>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00        1     0.00     0.00  rp::RosenoernEngine::CreateMainWindow(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int, bool)
  0.00      0.00     0.00        1     0.00     0.00  rp::RosenoernEngine::GetAudioController()
  0.00      0.00     0.00        1     0.00     0.00  rp::RosenoernEngine::Quit()
  0.00      0.00     0.00        1     0.00     0.00  rp::RosenoernEngine::init()
  0.00      0.00     0.00        1     0.00     0.00  rp::RosenoernEngine::SetFPS(int)
  0.00      0.00     0.00        1     0.00     0.00  rp::RosenoernEngine::SetScene(rp::Scene*)
  0.00      0.00     0.00        1     0.00     0.00  rp::RosenoernEngine::RosenoernEngine(bool, int)
